Code,Food name in English,"Calcium
(mg)","Copper
(mg)","Fatty acids, total polyunsaturated
(g)","Fibre, total dietary or [fibre, crude]
(g)","Folate, total or [folate, sum of vitamers] (vitamin B9)
(mcg)","Iron
(mg)","Magnesium
(mg)","Phosphorus
(mg)","Potassium
(mg)","Protein, total
(g)","Sodium
(mg)","Vitamin A (expressed in retinol activity equivalents)
(mcg)","Vitamin B12
(mcg)","Vitamin C
(mg)","Vitamin D 
(mcg)","Zinc
(mg)","net_carbs
(g)"
02_039,"Cassava, grated, from fermented white cassava, toasted without oil (white gari)",0.006943063212633572,0.002819430802321048,0.000834928179292976,0.02747143275061198,0.013507542302331412,0.009229332379253713,0.008232636910558325,0.015873229964317795,0.022361900413820288,0.0029054388719176663,0.000284559277820619,0.0,0.0030898750153506562,0.0027955982733690377,0.0,0.011930028270016215,0.12076694845725507
02_001,"Cassava, tuber, white flesh, raw",0.0061165080682724325,0.0011277723209284192,0.0007752904522006205,0.020328860235452866,0.006615939086856202,0.008652499105550356,0.004653229558141661,0.007631360559768171,0.01208555782882844,0.003147558777910805,0.000284559277820619,3.4240375849247745e-05,0.0,0.041933974100535565,0.0,0.036502325303780954,0.04325286087236734
02_051,"Cassava, tuber, white flesh, boiled* (as part of a recipe)",0.005289952923911293,0.0011277723209284192,0.0006560149980159096,0.01758171696039167,0.004410626057904135,0.007498832558143641,0.003937348087658329,0.006562970081400627,0.010276342584991847,0.002663318965924528,0.000284559277820619,3.4240375849247745e-05,0.0,0.03214938014374394,0.0,0.03116052160078862,0.03689670569040655
02_003,"Cassava, tuber, white flesh, boiled* (without salt), drained",0.0049593308661668375,0.0008458292406963143,0.0006560149980159096,0.01758171696039167,0.0035836336720471095,0.006921999284440284,0.003579407352416663,0.006105088447814537,0.008250021511894863,0.002663318965924528,0.0001422796389103095,3.4240375849247745e-05,0.0,0.02516038446032134,0.0,0.028133499502426298,0.03689670569040655
02_002,"Cassava, tuber, white flesh, dried",0.01107583893443927,0.007330520086034725,0.002564422264971283,0.030768004680685416,0.012129221659236371,0.008075665831846999,0.02398202926119164,0.009157632671721806,0.028513232242864704,0.004116038401883361,0.0007113981945515474,1.7120187924623873e-05,0.0,0.009784593956791633,0.0,0.007834645431055425,0.11425576510012449
02_037,"Cassava, tuber, yellow flesh, raw",0.003471531606316786,0.0005638861604642096,0.00047710181673884334,0.01593343099535495,0.003859297800666118,0.004037832915923499,0.002505585146691664,0.004273561913470176,0.006802649316825589,0.001694839341951972,0.0001422796389103095,0.0006505671411357072,0.0,0.02376258532363682,0.0,0.016025411108977004,0.02123885999825923
02_053,"Cassava, tuber, yellow flesh, boiled* (as part of a recipe)",0.0029755985197001023,0.0005638861604642096,0.0003578263625541325,0.01373571637530599,0.0024809771575710756,0.003460999642220142,0.0021476444114499975,0.003663053068688722,0.005861857390030561,0.0014527194359588332,0.0001422796389103095,0.0005478460135879639,0.0,0.018171388776898747,0.0,0.013532569380913914,0.018138296494863725
02_052,"Cassava, tuber, yellow flesh, boiled* (without salt), drained",0.0028102874908278743,0.0005638861604642096,0.0003578263625541325,0.01373571637530599,0.001929648900333059,0.003460999642220142,0.0017897036762083314,0.003357798646297995,0.004631591024221678,0.0014527194359588332,0.0001422796389103095,0.00053072582566334,0.0,0.01397799136684519,0.0,0.012286148516882369,0.018138296494863725
02_005,"Cocoyam, tuber, white, raw",0.0024796654330834188,0.0042291462034815715,0.000834928179292976,0.010988573100244793,0.0063402749582371935,0.004037832915923499,0.004653229558141661,0.009005005460526442,0.03842773177908923,0.007989956897773582,0.0012805167501927855,0.0,0.0,0.011182393093476151,0.0,0.006054044196724647,0.04170257912066959
02_054,"Cocoyam, tuber, white, boiled* (as part of a recipe)",0.0026449764619556463,0.004511089283713677,0.0008945659063853312,0.011538001755257033,0.00523761844376116,0.004614666189626857,0.005011170293383328,0.009462887094112532,0.040454052852186215,0.008232076803766721,0.0014227963891030948,0.0,0.0,0.011182393093476151,0.0,0.0064101644435908016,0.043872973573046446
02_006,"Cocoyam, tuber, white, boiled* (without salt), drained",0.0024796654330834188,0.0042291462034815715,0.0008945659063853312,0.011538001755257033,0.004134961929285127,0.004037832915923499,0.004295288822899995,0.00885237824933108,0.032348768559798284,0.008232076803766721,0.001138237111282476,0.0,0.0,0.008386794820107114,0.0,0.005697923949858491,0.043872973573046446
02_043,"Cocoyam, tuber, yellow, raw",0.0024796654330834188,0.0042291462034815715,0.0005963772709235542,0.010988573100244793,0.0063402749582371935,0.004037832915923499,0.004653229558141661,0.009005005460526442,0.03842773177908923,0.007989956897773582,0.0012805167501927855,0.0007875286445326981,0.0,0.011182393093476151,0.0,0.006054044196724647,0.03286597313599239
02_056,"Cocoyam, tuber, yellow, boiled* (as part of a recipe)",0.0026449764619556463,0.004511089283713677,0.0005963772709235542,0.011538001755257033,0.00523761844376116,0.004614666189626857,0.005011170293383328,0.009462887094112532,0.040454052852186215,0.008232076803766721,0.0014227963891030948,0.0008388892083065697,0.0,0.011182393093476151,0.0,0.0064101644435908016,0.03457128306285992
02_055,"Cocoyam, tuber, yellow, boiled* (without salt), drained",0.0024796654330834188,0.0042291462034815715,0.0005963772709235542,0.011538001755257033,0.004134961929285127,0.004037832915923499,0.004295288822899995,0.00885237824933108,0.032348768559798284,0.008232076803766721,0.001138237111282476,0.0007875286445326981,0.0,0.008386794820107114,0.0,0.005697923949858491,0.03457128306285992
02_086,Cou nin zindo (Burkina Faso)*: yam and vegetable stew,0.0038021536640612417,0.0031013738825531527,0.022364147659633283,0.020878288890465106,0.004134961929285127,0.006345166010736928,0.00572705176386666,0.006410342870205264,0.020986896828504478,0.0043581583078764995,0.043822128784375323,0.0007190478928342026,0.0,0.016773589640214227,0.0,0.008012705554488502,0.019688578246561478
02_081,"French fries, deep fried in unfortified vegetable oil*",0.0018184213175945069,0.005074975444177886,0.034172417623919656,0.01593343099535495,0.0035836336720471095,0.009806165652957069,0.016107333085874982,0.013583821796387344,0.05919752277833332,0.00629511755582161,0.025894894281676326,0.0,0.0,0.0027955982733690377,0.0,0.011395847899716982,0.04247771999651846
02_089,Fufu of ripe and unripe plantain with red palm oil (Burkina Faso)*,0.0024796654330834188,0.0031013738825531527,0.014551605410534721,0.019230002925428386,0.003307969543428101,0.009229332379253713,0.01145410352773332,0.0035104258574933586,0.03524351294993683,0.003147558777910805,0.039553739617066035,0.022427446181257273,0.0,0.019569187913583266,0.0,0.003917322715527713,0.03488133941319947
02_088,Fufu of ripe plantain with red palm oil (Burkina Faso)*,0.0014877992598500511,0.0022555446418568385,0.003936089988095458,0.010988573100244793,0.004134961929285127,0.005191499463330213,0.012169984998216653,0.003663053068688722,0.03140797663300325,0.0029054388719176663,0.07028614162169289,0.007104877988718907,0.0,0.022364786186952302,0.0,0.002314781604630012,0.04139252277033004
02_096,Fufu of unripe plantain with red palm oil (Burkina Faso)*,0.0016531102887222791,0.0042291462034815715,0.006440874525974386,0.02802086140562422,0.002756641286190084,0.0023073330948134283,0.011096162792491654,0.003205171435102632,0.04030931563267929,0.003631798589897083,0.07683100501156712,0.006471431035507824,0.0,0.019569187913583266,0.0,0.005875984073291569,0.03116066320912486
02_099,Fufu of unripe plantain with shea butter (Burkina Faso)*,0.0018184213175945069,0.0047930323639457815,0.004890293621573144,0.02527371813056302,0.0024809771575710756,0.0023073330948134283,0.010380281322008321,0.002899917012711905,0.03603956765722493,0.003147558777910805,0.06644459137111453,0.0,0.0,0.018171388776898747,0.0,0.005519863826425412,0.027905071530559575
02_094,Kou né barâand kanss saagbo (Burkina Faso)*: foutou of yam and unripe plantain,0.0026449764619556463,0.002819430802321048,0.0012523922689394638,0.024174860820538546,0.003859297800666118,0.005191499463330213,0.006800873969591659,0.005189325180642356,0.025980330901493473,0.003873918495890222,0.0018496353058340233,3.4240375849247745e-05,0.0,0.01397799136684519,0.0,0.0076565853076223465,0.02511456437750362
02_098,Kou né barâand moomd saagbo (Burkina Faso)*: foutou of yam with ripe plantain,0.003471531606316786,0.002819430802321048,0.0007752904522006205,0.02527371813056302,0.004961954315142151,0.007498832558143641,0.007158814704833326,0.006562970081400627,0.02590796229174001,0.004600278213869638,0.0009959574723721663,0.00018832206717086259,0.0,0.015375790503529708,0.0,0.008903006171653892,0.029920437807766657
02_090,Kou né kamoag fufu (Burkina Faso)*: fufu of yam with shea butter,0.0033062205774445582,0.0031013738825531527,0.00286261090043306,0.021977146200489586,0.004134961929285127,0.006345166010736928,0.005011170293383328,0.005647206814228447,0.01946715602368174,0.003873918495890222,0.024045258975842303,3.4240375849247745e-05,0.0,0.011182393093476151,0.0,0.008190765677921581,0.02170394452376856
02_087,Kou né téhi kaam fufu (Burkina Faso)*: fufu of yam and red palm oil,0.0038021536640612417,0.002819430802321048,0.005904134982143186,0.0263725754405875,0.004961954315142151,0.007498832558143641,0.00572705176386666,0.006868224503791354,0.02359216677962917,0.004842398119862777,0.018780912336160853,0.008542973774387312,0.0,0.01397799136684519,0.0,0.009615246665386204,0.026354789778861822
02_097,Kou saagbo (Burkina Faso)*: foutou of yam,0.003471531606316786,0.002537487722088943,0.0007752904522006205,0.023625432165526303,0.004410626057904135,0.006921999284440284,0.00572705176386666,0.006105088447814537,0.02120400265776487,0.0043581583078764995,0.02219562367000828,3.4240375849247745e-05,0.0,0.01258019223016067,0.0,0.008724946048220814,0.02371931080097564
02_084,"Plantain, deep fried in unfortified vegetable oil*",0.001983732346466735,0.0036652600430173623,0.049499313486655004,0.020328860235452866,0.007442931472713227,0.009806165652957069,0.02111850337925831,0.006410342870205264,0.056809358656469015,0.005084518025855916,0.046240882645850585,0.00034240375849247745,0.0,0.04053617496385105,0.0,0.003917322715527713,0.0744135240814922
02_042,"Plantain, ripe, ivory flesh, raw",0.0009918661732333674,0.0022555446418568385,0.00023855090836942167,0.01263685906528151,0.006064610829618186,0.006345166010736928,0.013243807203941652,0.004120934702274813,0.036111936266978395,0.003389678683903944,0.000569118555641238,0.0010785718392513038,0.0,0.02795598273369038,0.0,0.00249284172806309,0.04743862160195128
02_058,"Plantain, ripe, ivory flesh, boiled* (as part of a recipe)",0.0009918661732333674,0.0022555446418568385,0.00023855090836942167,0.012087430410269273,0.004410626057904135,0.00576833273703357,0.012527925733458319,0.003968307491079449,0.03437508963289527,0.003147558777910805,0.000569118555641238,0.0010272112754774324,0.0,0.02376258532363682,0.0,0.002314781604630012,0.04511319897440465
02_057,"Plantain, ripe, ivory flesh, boiled* (without salt), drained",0.0009918661732333674,0.0022555446418568385,0.0002981886354617771,0.01373571637530599,0.004134961929285127,0.00576833273703357,0.012527925733458319,0.003968307491079449,0.030394816096454762,0.003389678683903944,0.00042683891673092844,0.0010785718392513038,0.0,0.020966987050267782,0.0,0.002314781604630012,0.049764044229497914
02_044,"Plantain, ripe, orange flesh, raw",0.0013224882309778232,0.0022555446418568385,0.000417464089646488,0.01263685906528151,0.006064610829618186,0.007498832558143641,0.013243807203941652,0.00579983402542381,0.036111936266978395,0.0029054388719176663,0.000569118555641238,0.001472336161517653,0.0,0.02795598273369038,0.0,0.00249284172806309,0.043562917222706894
02_060,"Plantain, ripe, orange flesh, boiled* (as part of a recipe)",0.0013224882309778232,0.0022555446418568385,0.0003578263625541325,0.012087430410269273,0.004410626057904135,0.006921999284440284,0.012527925733458319,0.005494579603033083,0.03437508963289527,0.002663318965924528,0.000569118555641238,0.0014038554098191574,0.0,0.02376258532363682,0.0,0.002314781604630012,0.04139252277033004
02_059,"Plantain, ripe, orange flesh, boiled* (without salt), drained",0.0011571772021055954,0.001973601561624734,0.0003578263625541325,0.012087430410269273,0.0035836336720471095,0.006921999284440284,0.01145410352773332,0.005189325180642356,0.02750007170631621,0.002663318965924528,0.00042683891673092844,0.0013182544701960382,0.0,0.018171388776898747,0.0,0.0021367214811969337,0.04139252277033004
02_046,"Plantain, unripe, ivory flesh, raw",0.0013224882309778232,0.005074975444177886,0.003220437262987193,0.035712862575795576,0.004410626057904135,0.002884166368516785,0.013601747939183319,0.003968307491079449,0.05101986987619192,0.004600278213869638,0.004837507722950523,0.001215533342648295,0.0,0.02795598273369038,0.0,0.007478525184189269,0.039377156493122956
02_065,"Plantain, unripe, ivory flesh, boiled* (as part of a recipe)",0.0013224882309778232,0.0047930323639457815,0.0030415240817101264,0.03406457661075886,0.003307969543428101,0.002884166368516785,0.012885866468699986,0.0038156802798840856,0.04855933714457415,0.0043581583078764995,0.004552948445129904,0.0011641727788744233,0.0,0.02376258532363682,0.0,0.007122404937323114,0.03736179021591588
02_064,"Plantain, unripe, ivory flesh, boiled* (without salt), drained",0.0013224882309778232,0.0042291462034815715,0.0030415240817101264,0.03406457661075886,0.002756641286190084,0.002884166368516785,0.01145410352773332,0.0035104258574933586,0.038861943437610014,0.0043581583078764995,0.0036992706116680467,0.0011128122151005517,0.0,0.018171388776898747,0.0,0.0064101644435908016,0.03736179021591588
02_047,"Plantain, unripe, orange flesh, raw",0.0013224882309778232,0.005074975444177886,0.003220437262987193,0.035712862575795576,0.004410626057904135,0.002884166368516785,0.013601747939183319,0.003968307491079449,0.05101986987619192,0.004600278213869638,0.004837507722950523,0.0021913840543518557,0.0,0.02795598273369038,0.0,0.007478525184189269,0.039377156493122956
02_067,"Plantain, unripe, orange flesh, boiled* (as part of a recipe)",0.0013224882309778232,0.0047930323639457815,0.0030415240817101264,0.03406457661075886,0.003307969543428101,0.002884166368516785,0.012885866468699986,0.0038156802798840856,0.04855933714457415,0.0043581583078764995,0.004552948445129904,0.0020886629268041124,0.0,0.02376258532363682,0.0,0.007122404937323114,0.03736179021591588
02_066,"Plantain, unripe, orange flesh, boiled* (without salt), drained",0.0013224882309778232,0.0042291462034815715,0.0030415240817101264,0.03406457661075886,0.002756641286190084,0.002884166368516785,0.01145410352773332,0.0035104258574933586,0.038861943437610014,0.0043581583078764995,0.0036992706116680467,0.001968821611331745,0.0,0.018171388776898747,0.0,0.0064101644435908016,0.03736179021591588
02_045,"Plantain, unripe, pale flesh, raw",0.0013224882309778232,0.005074975444177886,0.003220437262987193,0.035712862575795576,0.004410626057904135,0.002884166368516785,0.013601747939183319,0.003968307491079449,0.05101986987619192,0.004600278213869638,0.004837507722950523,0.0,0.0,0.02795598273369038,0.0,0.007478525184189269,0.039377156493122956
02_063,"Plantain, unripe, pale flesh, boiled* (as part of a recipe)",0.0013224882309778232,0.0047930323639457815,0.0030415240817101264,0.03406457661075886,0.003307969543428101,0.002884166368516785,0.012885866468699986,0.0038156802798840856,0.04855933714457415,0.0043581583078764995,0.004552948445129904,0.0,0.0,0.02376258532363682,0.0,0.007122404937323114,0.03736179021591588
02_062,"Plantain, unripe, pale flesh, boiled* (without salt), drained",0.0013224882309778232,0.0042291462034815715,0.0030415240817101264,0.03406457661075886,0.002756641286190084,0.002884166368516785,0.01145410352773332,0.0035104258574933586,0.038861943437610014,0.0043581583078764995,0.0036992706116680467,0.0,0.0,0.018171388776898747,0.0,0.0064101644435908016,0.03736179021591588
02_048,"Plantain, unripe, pale flesh, flour",0.0036368426351890137,0.007330520086034725,0.008408919520022113,0.0719751538066034,0.00689160321547521,0.009229332379253713,0.02791937734884997,0.015567975541927069,0.06990807702184595,0.010169036051711832,0.009675015445901046,0.0,0.0,0.0055911965467380755,0.0,0.014957050368378537,0.07999453838760412
02_095,"Porridge, tô, from gari and tomato paste (Burkina Faso)*",0.0031409095485723302,0.0022555446418568385,0.000417464089646488,0.011538001755257033,0.004134961929285127,0.003460999642220142,0.004653229558141661,0.006562970081400627,0.012519769487349224,0.001694839341951972,0.034147113338474276,0.00018832206717086259,0.0010196587550657167,0.0013977991366845189,0.0,0.0053418037029923345,0.04526822714957442
02_085,Potato nin zindo (Burkina Faso)*: potato and vegetable stew,0.0018184213175945069,0.0033833169627852573,0.040255465787339906,0.008790858480195835,0.001929648900333059,0.004614666189626857,0.008232636910558325,0.007020851714986717,0.027861914755083532,0.003631798589897083,0.04937103470187739,0.00015408169132161484,0.0,0.01397799136684519,0.0,0.005875984073291569,0.018448352845203277
02_009,"Potato, raw",0.0009918661732333674,0.002819430802321048,0.00011927545418471084,0.009340287135208073,0.002756641286190084,0.00576833273703357,0.009306459116283323,0.007783987770963534,0.033940877974374485,0.003631798589897083,0.001138237111282476,0.0,0.0,0.019569187913583266,0.0,0.006588224567023879,0.02433942350165474
02_068,"Potato, boiled* (as part of a recipe)",0.0009918661732333674,0.002819430802321048,0.00011927545418471084,0.009340287135208073,0.0022053130289520673,0.00576833273703357,0.009306459116283323,0.007783987770963534,0.033940877974374485,0.003631798589897083,0.001138237111282476,0.0,0.0,0.016773589640214227,0.0,0.006588224567023879,0.02433942350165474
02_010,"Potato, boiled* (without salt), drained",0.0008265551443611396,0.002537487722088943,0.00011927545418471084,0.009340287135208073,0.0016539847717140506,0.005191499463330213,0.008232636910558325,0.007173478926182081,0.027138228657548894,0.003631798589897083,0.0008536778334618569,0.0,0.0,0.01397799136684519,0.0,0.005875984073291569,0.02433942350165474
02_011,"Sweet potato, deep yellow flesh, raw",0.005455263952783521,0.012687438610444716,0.0005963772709235542,0.01648285965036719,0.007167267344094219,0.01153666547406714,0.006442933234349993,0.00579983402542381,0.020480316560230232,0.003873918495890222,0.004410668806219594,0.0034240375849247744,0.0,0.0517185680573272,0.0,0.009615246665386204,0.03488133941319947
02_070,"Sweet potato, deep yellow flesh, boiled* (as part of a recipe)",0.005455263952783521,0.012687438610444716,0.0005963772709235542,0.01648285965036719,0.005513282572380168,0.01153666547406714,0.006442933234349993,0.00579983402542381,0.020480316560230232,0.003873918495890222,0.004410668806219594,0.0034240375849247744,0.0,0.04612737151058913,0.0,0.009615246665386204,0.03488133941319947
02_012,"Sweet potato, deep yellow flesh, boiled* (without salt), drained",0.005124641895039065,0.011559666289516296,0.0005963772709235542,0.01648285965036719,0.004686290186523143,0.010959832200363782,0.00572705176386666,0.00534195239183772,0.0163553058042828,0.003873918495890222,0.003556990972757737,0.0032528357056785355,0.0,0.036342777553797494,0.0,0.008724946048220814,0.03488133941319947
02_049,"Sweet potato, orange flesh, raw",0.008926795559100307,0.002537487722088943,0.0005963772709235542,0.01648285965036719,0.003032305414809093,0.005191499463330213,0.010022340586766655,0.00671559729259599,0.02084215960899755,0.0024211990599313886,0.0028455927782061897,0.013542068648377483,0.0,0.04333177323722009,0.0,0.011039727652850825,0.02604473342852227
02_073,"Sweet potato, orange flesh, boiled* (as part of a recipe)",0.008926795559100307,0.002537487722088943,0.0005963772709235542,0.01648285965036719,0.0024809771575710756,0.005191499463330213,0.010022340586766655,0.00671559729259599,0.02084215960899755,0.0024211990599313886,0.0028455927782061897,0.013542068648377483,0.0,0.03913837582716653,0.0,0.011039727652850825,0.02604473342852227
02_072,"Sweet potato, orange flesh, boiled* (without salt), drained",0.008596173501355851,0.002537487722088943,0.0005963772709235542,0.01648285965036719,0.001929648900333059,0.005191499463330213,0.008948518381041657,0.0062577156590099,0.016644780243296655,0.0024211990599313886,0.002276474222564952,0.012857261131392527,0.0,0.030751581007059416,0.0,0.00997136691225236,0.02604473342852227
02_022,"Sweet potato, pale flesh (white/cream/pale yellow), raw",0.005620574981655749,0.012687438610444716,0.000715652725108265,0.01648285965036719,0.007167267344094219,0.007498832558143641,0.006442933234349993,0.005952461236619173,0.020480316560230232,0.003631798589897083,0.004410668806219594,8.560093962311936e-05,0.0,0.030751581007059416,0.0,0.009615246665386204,0.0271299306547107
02_069,"Sweet potato, pale flesh (white/cream/pale yellow), boiled* (as part of a recipe)",0.005620574981655749,0.012687438610444716,0.000715652725108265,0.01648285965036719,0.005513282572380168,0.007498832558143641,0.006442933234349993,0.005952461236619173,0.020480316560230232,0.003631798589897083,0.004410668806219594,8.560093962311936e-05,0.0,0.02795598273369038,0.0,0.009615246665386204,0.0271299306547107
02_023,"Sweet potato, pale flesh (white/cream/pale yellow), boiled* (without salt), drained",0.005289952923911293,0.011559666289516296,0.000715652725108265,0.01648285965036719,0.004686290186523143,0.006921999284440284,0.00572705176386666,0.005647206814228447,0.0163553058042828,0.003631798589897083,0.003556990972757737,8.560093962311936e-05,0.0,0.022364786186952302,0.0,0.008724946048220814,0.0271299306547107
02_013,"Sweet potato, yellow flesh, raw",0.0066124411548891164,0.007330520086034725,0.0005963772709235542,0.01648285965036719,0.014334534688188438,0.010959832200363782,0.006442933234349993,0.00579983402542381,0.020480316560230232,0.003631798589897083,0.0028455927782061897,0.0021742638664272317,0.0,0.04333177323722009,0.0,0.009615246665386204,0.03488133941319947
02_071,"Sweet potato, yellow flesh, boiled* (as part of a recipe)",0.0066124411548891164,0.007330520086034725,0.0005963772709235542,0.01648285965036719,0.011302229273379346,0.010959832200363782,0.006442933234349993,0.00579983402542381,0.020480316560230232,0.003631798589897083,0.0028455927782061897,0.0021742638664272317,0.0,0.03774057669048201,0.0,0.009615246665386204,0.03488133941319947
02_014,"Sweet potato, yellow flesh, boiled* (without salt), drained",0.0062818190971446605,0.006484690845338411,0.0005963772709235542,0.01648285965036719,0.009096916244427277,0.010382998926660426,0.00572705176386666,0.00534195239183772,0.0163553058042828,0.003631798589897083,0.002276474222564952,0.0020715427388794884,0.0,0.029353781870374896,0.0,0.008724946048220814,0.03488133941319947
02_083,"Sweet potato, deep fried in unfortified vegetable oil*",0.013720815396394916,0.01522492633253366,0.02928212400234651,0.03406457661075886,0.023155786803996707,0.02249649767443092,0.013243807203941652,0.01205754968443371,0.04226326809602281,0.007505717085787305,0.041972493478541296,0.0009073699600050652,0.0,0.08247014906438661,0.0,0.01976467370107164,0.0719330732787758
02_015,"Taro, tuber, white, raw",0.004298086750677926,0.023683218739496803,0.0020276827211400845,0.022526574855501823,0.006064610829618186,0.009229332379253713,0.010738222057249988,0.01343119458519198,0.0253290134137123,0.00653723746181475,0.0024187538614752614,3.4240375849247745e-05,0.0,0.011182393093476151,0.0,0.010861667529417748,0.032710944960822615
02_074,"Taro, tuber, white, boiled* (as part of a recipe)",0.004298086750677926,0.023683218739496803,0.0020276827211400845,0.022526574855501823,0.004686290186523143,0.009229332379253713,0.010738222057249988,0.013278567373996618,0.025039538974698447,0.00629511755582161,0.002276474222564952,3.4240375849247745e-05,0.0,0.009784593956791633,0.0,0.010683607405984669,0.03224586043531329
02_016,"Taro, tuber, white, boiled* (without salt), drained",0.004132775721805698,0.02114573101740786,0.0020276827211400845,0.022526574855501823,0.003859297800666118,0.008652499105550356,0.00966439985152499,0.012362804106824438,0.02004610490170945,0.00629511755582161,0.0018496353058340233,3.4240375849247745e-05,0.0,0.008386794820107114,0.0,0.009615246665386204,0.03224586043531329
02_026,"Tiger nut, tuber, dried",0.006777752183761344,0.017762414054622602,0.019203348123738445,0.06428315263643203,0.044106260579041344,0.03691732951701485,0.03650995499464996,0.0346463769413475,0.04074352729120007,0.011621755487670665,0.0036992706116680467,0.0,0.0,0.019569187913583266,0.0,0.046295632092600236,0.05705036846247735
02_024,"Tiger nut, tuber, raw",0.0024796654330834188,0.0042291462034815715,0.015147982681458276,0.04615200702102813,0.03307969543428101,0.021919664400727564,0.027203495878366638,0.02899917012711905,0.021493477096778724,0.010653275863698112,0.0015650760280134044,0.0,0.0,0.01258019223016067,0.0,0.016381531355843162,0.03674167751523678
02_075,"Tiger nut, tuber, boiled* (as part of a recipe)",0.0024796654330834188,0.004511089283713677,0.015923273133658895,0.04889915029608933,0.02591242809018679,0.02307333094813428,0.028635258819333303,0.03037281502787732,0.022651374852834142,0.011137515675684388,0.0017073556669237138,0.0,0.0,0.011182393093476151,0.0,0.01727183197300855,0.038602015617274076
02_025,"Tiger nut, tuber, boiled* (without salt), drained",0.0024796654330834188,0.003947203123249468,0.015923273133658895,0.04889915029608933,0.02095047377504464,0.02134283112702421,0.025771732937399972,0.028388661282337597,0.01809215243836593,0.011137515675684388,0.0012805167501927855,0.0,0.0,0.008386794820107114,0.0,0.01566929086211085,0.038602015617274076
02_017,"Water yam, tuber, raw",0.0024796654330834188,0.005920804684874201,0.0003578263625541325,0.05329457953618724,0.007167267344094219,0.004614666189626857,0.00286352588193333,0.009920768727698622,0.020335579340723303,0.005810877743835333,0.0008536778334618569,5.136056377387162e-05,0.0,0.020966987050267782,0.0,0.0076565853076223465,0.01844835284520328
02_076,"Water yam, tuber, boiled* (as part of a recipe)",0.0026449764619556463,0.006202747765106305,0.0003578263625541325,0.05604172281124844,0.005788946700999177,0.005191499463330213,0.00286352588193333,0.010378650361284712,0.02142110848702526,0.0060529976498284715,0.0008536778334618569,5.136056377387162e-05,0.0,0.019569187913583266,0.0,0.008190765677921581,0.01937852189622193
02_018,"Water yam, tuber, boiled* (without salt), drained",0.0024796654330834188,0.005638861604642096,0.0003578263625541325,0.05604172281124844,0.004686290186523143,0.004614666189626857,0.002505585146691664,0.009615514305307896,0.0171513605115709,0.0060529976498284715,0.0007113981945515474,5.136056377387162e-05,0.0,0.015375790503529708,0.0,0.007300465060756191,0.01937852189622193
02_082,"Yam, tuber, deep fried in unfortified vegetable oil*",0.0071083742415057995,0.005074975444177886,0.02343762674729568,0.04834972164107709,0.009372580373046287,0.014420831842583925,0.011096162792491654,0.01297331295160589,0.04494090665690097,0.008716316615752999,0.02304930150347014,1.7120187924623873e-05,0.0,0.02655818359700586,0.0,0.018340192713607015,0.04774867795229083
02_019,"Yam, tuber, pale, raw",0.004298086750677926,0.0031013738825531527,0.0009542036334776867,0.030768004680685416,0.007442931472713227,0.009229332379253713,0.006800873969591659,0.008089242193354261,0.027717177535576603,0.005568757837842194,0.0009959574723721663,5.136056377387162e-05,0.0,0.018171388776898747,0.0,0.011395847899716982,0.030850606858785306
02_077,"Yam, tuber, pale, boiled* (as part of a recipe)",0.004463397779550154,0.0033833169627852573,0.0010138413605700423,0.03241629064572214,0.006064610829618186,0.009229332379253713,0.007158814704833326,0.008394496615744988,0.02916454973064588,0.005810877743835333,0.001138237111282476,5.136056377387162e-05,0.0,0.016773589640214227,0.0,0.011930028270016215,0.03240088861048306
02_020,"Yam, tuber, pale, boiled* (without salt), drained",0.004298086750677926,0.0031013738825531527,0.0010138413605700423,0.03241629064572214,0.004961954315142151,0.008652499105550356,0.006442933234349993,0.007936614982158897,0.023302692340615317,0.005810877743835333,0.0008536778334618569,5.136056377387162e-05,0.0,0.01258019223016067,0.0,0.010683607405984669,0.03240088861048306
02_050,"Yam, tuber, three-leaved, pale, raw",0.002314354404211191,0.006202747765106305,0.000417464089646488,0.02802086140562422,0.0063402749582371935,0.001730499821110071,0.005369111028624994,0.010073395938893986,0.017440834950584756,0.0043581583078764995,0.0007113981945515474,8.560093962311936e-05,0.0,0.018171388776898747,0.0,0.010683607405984669,0.028990268756748008
02_080,"Yam, tuber, three-leaved, pale, boiled* (as part of a recipe)",0.0024796654330834188,0.006484690845338411,0.00047710181673884334,0.029669147370660943,0.00523761844376116,0.001730499821110071,0.00572705176386666,0.01068390478367544,0.018381626877379785,0.004600278213869638,0.0007113981945515474,8.560093962311936e-05,0.0,0.016773589640214227,0.0,0.011217787776283903,0.03054055050844576
02_079,"Yam, tuber, three-leaved, pale, boiled* (without salt, drained)",0.002314354404211191,0.005920804684874201,0.00047710181673884334,0.029669147370660943,0.004134961929285127,0.001730499821110071,0.005369111028624994,0.009920768727698622,0.014690827779953135,0.004600278213869638,0.000569118555641238,8.560093962311936e-05,0.0,0.01258019223016067,0.0,0.010149427035685436,0.03054055050844576
03_009,"African locust bean, dry, raw",0.054552639527835206,0.035524828109245205,0.03804886988492276,0.03955886316088125,0.1047523688752232,0.08075665831846998,0.06013404352059993,0.048688080371320934,0.03654614792549918,0.07021477273801027,0.006971702306605165,0.0,0.0,0.008386794820107114,0.0,0.09170096356803509,0.04743862160195128
